colct_stdde,sle_site_domn,prices_prdlst_id,goods_nm,shop_nm,anals_trget_pc,Price,expsr_ordr,job_id,kf,Rand
2020-04-17,search.shopping.naver.com,F012050,"KF94 대형 마스크 1개 (5매) x 5개 (총25매입), 바이러스, 황사, 미세먼지 - 동백꽃상회",동백꽃상회,70000,2800,1,490008,94,0.134048644
2020-04-04,search.shopping.naver.com,F012050,기타 KF94 황사방역미세먼지 [익일출고] 대형마스크 1개 랜덤발송 - 쿠팡,쿠팡,3600,3600,35,490008,94,0.134062347
2020-05-08,search.shopping.naver.com,F012050,KF80 대형 황사마스크 10매 와이엠 일회용마스크 코로나19 - 슬기로운 주부생활,슬기로운 주부생활,19800,1980,47,490013,80,0.134106727
2020-05-26,search.shopping.naver.com,F012050,판촉물 [국산]KF80마스크 대형/개별포장 기념품 답례품 - 와이맘,와이맘,2640,2640,33,490013,80,0.134140535
2020-05-09,search.shopping.naver.com,F012050,파인텍 네퓨어 KF94 5개입x4개 황사 미세먼지 일회용 마스크 - G마켓,G마켓,57800,2890,23,490001,94,0.134169157
2020-04-28,search.shopping.naver.com,F012050,국내생산[에디슨]KF94 소형 화이트 3매입(1개)어린이에게잘맞는사이즈 프리텍방역용 4중보호필터 마스크 - 쿠팡,쿠팡,11100,3700,29,490008,94,0.134390724
2020-03-15,search.shopping.naver.com,F012050,이지팜 미세먼지 황사방역용 마스크 KF94 대형 10매 - G마켓,G마켓,54470,5447,56,490015,94,0.134523838
2020-03-17,search.shopping.naver.com,F012050,국산 KF94 대형 마스크 5매입 - 옥션,옥션,22800,4560,75,490015,94,0.134541155
2020-05-24,search.shopping.naver.com,F012050,모나리자 kf94마스크 황사마스크 대형 1매입 5봉 1세트(바로배송) - 꿍야꿍야,꿍야꿍야,14900,2980,50,490015,94,0.134613621
2020-04-27,search.shopping.naver.com,F012050,애니케어 KF80 마스크 대형 - 쿠팡,쿠팡,2240,2240,42,490013,80,0.134622564
2020-05-08,search.shopping.naver.com,F012050,KF80 미세먼지 황사마스크 보건마스크 일회용마스크 - G마켓,G마켓,1910,1910,11,490013,80,0.134766828
2020-04-29,search.shopping.naver.com,F012050,디와이생활건강 KF80 애니케어 흰색 대형마스크 1매 - 롯데홈쇼핑,롯데홈쇼핑,4500,4500,59,490013,80,0.135072856
2020-05-14,search.shopping.naver.com,F012050,건영크린텍 KF94 마스크대형 5매X3봉총15매 - CJmall,CJmall,35060,2337.333333,34,490015,94,0.135127409
2020-02-17,search.shopping.naver.com,F012091,DetailsSee 식약청허가마스크1개[U0A - FREE1P]먼지K2S-C1 방역[대형NEW신상품 차단위생안전선물 KF94 액세서리]패션잡화 화이트생활용품소품 일회용[W54432 - 쿠팡,쿠팡,9310,,99,490008,94,0.135132137
2020-04-26,search.shopping.naver.com,F012050,KF94 대형 입체 마스크 1개 / 화이트 / 개별포장 / 제로베이 / 황사 미세먼지 - 그린프로그,그린프로그,2500,2500,38,490008,94,0.135150547
2020-05-15,search.shopping.naver.com,F012050,KF80마스크 퓨어 마스크 - 옥션,옥션,2970,1000,58,490013,80,0.135244537
2020-04-26,search.shopping.naver.com,F012050,3M 이지핏 황사 미세먼지 마스크 KF94 9013 - 띠앗앗,띠앗앗,3200,3200,25,490008,94,0.135558767
2020-05-25,search.shopping.naver.com,F012050,[네퓨어] 파인텍 네퓨어 KF94 대형(5매입x1개) 황사 미세먼지 끈조절 마스크 - 위메프,위메프,13000,2600,17,490001,94,0.135624903
2020-04-12,search.shopping.naver.com,F012050,KF80 애니케어 흰색 대형마스크 5매 - 11번가,11번가,15940,3188,71,490013,80,0.135655579
2020-04-16,search.shopping.naver.com,F012050,닥터퓨리 미세먼지 마스크 KF94 대형 한박스 20개 - G마켓,G마켓,66800,3340,10,490002,94,0.135771702
2020-04-30,search.shopping.naver.com,F012050,늘푸른 황사마스크 KF80 대형 화이트 X 10매 개별포장 - 티몬,티몬,31850,3185,82,490013,80,0.135798788
2020-03-23,search.shopping.naver.com,F012050,코로나 대응 마스크 대형 KF94 5매 국내생산당일발송Z - 옥션,옥션,22180,4436,75,490015,94,0.135867938
2020-05-12,search.shopping.naver.com,F012050,[20개묶음 할인]소형 마스크 블랙 개별밀봉포장 1개 JWB-1094 KF94 소형 마스크 kf80 먼지차단 - 쿠팡,쿠팡,32000,1600,36,490009,80,0.135927119
2020-05-10,search.shopping.naver.com,F012050,KF94/KF80마스크 대형 일회용 마스크(5매/개별포장) - 스마트올팜,스마트올팜,12100,2420,42,490015,94,0.135934501
2020-04-30,search.shopping.naver.com,F012050,파인텍 네퓨어 KF94 10매 황사 미세먼지 일회용마스크 - 인터파크,인터파크,27000,2700,4,490001,94,0.135961985
2020-04-30,search.shopping.naver.com,F012050,KF80 마스크 대형 미세먼지 황사 마스크 - 참무역,참무역,1940,1940,1,490013,80,0.136034216
2020-04-10,search.shopping.naver.com,F012050,(4/9입고) 더숨 에버프레쉬 에어마스크 KF94 대형 화이트 1개입x10매 - 한알 ABM,한알 ABM,29900,2990,46,490015,94,0.136160097
2020-05-18,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 늘푸른마스크 - 인터파크,인터파크,4070,4070,31,490008,94,0.136213949
2020-05-12,search.shopping.naver.com,F012050,[국내생산]웰가드 에어벤트 KF94 마스크 대형 x 5매입 식약처 인증 - 위메프,위메프,17900,3580,63,490015,94,0.136266932
2020-04-03,search.shopping.naver.com,F012050,(당일출고)국산 KF94 마스크 미세 대형 5매입 - G마켓,G마켓,20610,4122,4,490015,94,0.136302452
2020-04-30,search.shopping.naver.com,F012050,KF94/KF80마스크 대형 일회용 마스크(5매/개별포장) - 스마트올팜,스마트올팜,10500,2100,32,490015,94,0.136318629
2020-02-28,search.shopping.naver.com,F012091,[더샵스토어] 인기 프리미엄 4중필터 프리텍 dust마스크 KF80 대형 1개입 - 위메프,위메프,7270,,27,490013,80,0.136341641
2020-04-17,search.shopping.naver.com,F012050,국산 kf94 마스크 대형 (1인10개한정) - 도그몰,도그몰,2400,2400,61,490015,94,0.136351563
2020-05-10,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - 인터파크,인터파크,3570,3570,49,490008,94,0.136353611
2020-05-28,search.shopping.naver.com,F012050,KF94 크린웰 황사마스크 1개 - 이보소,이보소,4080,4080,53,490008,94,0.136536658
2020-03-27,search.shopping.naver.com,F012050,식약처인증 KF94 마스크 대형 1개 회사 색상 랜덤 - 옥션,옥션,4400,4400,20,490008,94,0.136687929
2020-05-09,search.shopping.naver.com,F012050,뉴크린웰 KF80 마스크 대형 - 쿠팡,쿠팡,2020,2020,9,490013,80,0.136718279
2020-05-04,search.shopping.naver.com,F012050,하늬숨 kf94 4중필터 마스크 대형1매 코로나미세먼지 - 인터파크,인터파크,1450,1450,38,490015,94,0.136782275
2020-03-16,search.shopping.naver.com,F012050,코로나 대응 마스크 대형 KF94 5매 국내생산당일발송Z - G마켓,G마켓,29000,5800,27,490015,94,0.136849418
2020-04-03,search.shopping.naver.com,F012050,어울림컴퍼니 kf94(대형) 1팩 5개입 1개 제조사 랜덤 무료 배송! - 어울림 컴퍼니,어울림 컴퍼니,23900,4780,2,490008,94,0.136867722
2020-04-30,search.shopping.naver.com,F012050,QUQU 더안심 황사 미세먼지 방역 마스크 KF94 - QUQU,QUQU,1390,1390,3,490008,94,0.137077149
2020-04-20,search.shopping.naver.com,F012050,KF80 마스크 대형 미세먼지 황사 일회용마스크 5매 - 옥션,옥션,16900,3380,70,490013,80,0.137119611
2020-04-22,search.shopping.naver.com,F012050,KF94마스크 웰킵스마스크 화이트 대형 1매 - G마켓,G마켓,3270,3270,71,490015,94,0.137324251
2020-04-15,search.shopping.naver.com,F012050,NEW네퓨어 황사 미세먼지 마스크/웰킵스/에어퀸/디즈니 마스크/블랙/대형/중형/소형/초소형/KF94/KF80/10매 - 몽생미쉘,몽생미쉘,35000,3500,28,490001,94,0.137367625
2020-05-18,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 늘푸른마스크 - 옥션,옥션,3970,3970,28,490008,94,0.137427239
2020-03-20,search.shopping.naver.com,F012050,퓨라에이스 황사방역용 마스크 KF94 대형 10매 - 인코몰,인코몰,39900,3990,20,490015,94,0.137629246
2020-02-12,search.shopping.naver.com,F012091,KF99크린탑755초미세먼지황사마스크/낱개상품/방역마스크 - 안전빵세이프티,안전빵세이프티,7500,,27,490010,99,0.137726067
2020-05-08,search.shopping.naver.com,F012050,닥터퓨리 닥터퓨리 미세먼지 황사 마스크 KF94 대형 1개입 - 옥션,옥션,3400,3400,4,490002,94,0.137745089
2020-04-20,search.shopping.naver.com,F012050,KF94마스크 대형(30매입) 식약처허가 합리적인 마스크 - 펜사랑,펜사랑,68500,2283.333333,33,490015,94,0.137849004
2020-03-18,search.shopping.naver.com,F012050,방역 마스크 KF80 대형 화이트 일회용 개별 포장 1개 - 파이닉스 공조냉동,파이닉스 공조냉동,3990,3990,41,490013,80,0.137882796
2020-04-27,search.shopping.naver.com,F012050,NEW네퓨어 황사 미세먼지 마스크/웰킵스/에어퀸/디즈니 마스크/블랙/대형/중형/소형/초소형/KF94/KF80/10매 - 몽생미쉘,몽생미쉘,30000,3000,35,490001,94,0.137888471
2020-05-12,search.shopping.naver.com,F012050,국산 KF94 마스크 미세먼지 대형 10매입 - G마켓,G마켓,38600,3860,79,490015,94,0.137945891
2020-02-18,search.shopping.naver.com,F012091,3Q 미세 먼지 KF94 대형 1회용 일회용 마스크 1개 - 시니어스토리,시니어스토리,4290,,4,490008,94,0.137948503
2020-03-23,search.shopping.naver.com,F012050,도부 KF80 끌라레로트 마스크 대형 블랙 1세트 5매입 - 옥션,옥션,24560,4912,39,490013,80,0.138037926
2020-03-11,search.shopping.naver.com,F012050,인기 리빙용품 크린 작은먼지 dust마스크 KF80 대형 1개입 - 위메프,위메프,7810,7810,38,490009,80,0.138214795
2020-05-03,search.shopping.naver.com,F012050,[뉴크린웰] 마스크 KF80 대형 흰색 건강관리하는데 필수템 - 티몬,티몬,2610,2610,58,490013,80,0.138261832
2020-04-26,search.shopping.naver.com,F012050,위케어 의약외품 KF94 방역 황사 마스크 대형 5매 소형 5매 - 옥션,옥션,6660,1332,56,490015,94,0.138446719
2020-05-18,search.shopping.naver.com,F012050,개별5매/의료용마스크/KF80마스크/보건용마스크/방역 - 옥션,옥션,22500,4500,84,490013,80,0.13846443
2020-04-20,search.shopping.naver.com,F012050,(재고보유 오늘출발) 뉴네퓨어 건영 이룸 대형 성인용 KF94 코로나 마스크 랜덤발송 10매입 - SHALL I,SHALL I,34900,3490,17,490001,94,0.138476328
2020-02-18,search.shopping.naver.com,F012091,황사와 미세먼지를 막아주는 더스논 KF94(소형) 1개입/코로나 바이러스 이겨냅시다! - 알파와오메가 건강스토어,알파와오메가 건강스토어,3000,,10,490003,94,0.138529109
2020-04-16,search.shopping.naver.com,F012050,(재고보유 오늘출발) 뉴네퓨어 건영 이룸 대형 성인용 KF94 코로나 마스크 랜덤발송 10매입 - SHALL I,SHALL I,39800,3980,13,490015,94,0.138529631
2020-05-06,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 늘푸른마스크 - 옥션,옥션,4650,4650,26,490008,94,0.138530328
2020-03-30,search.shopping.naver.com,F012050,랜덤배송 KF94 대형 마스크 1개(5매)x3개 (총 15매) - 쿠팡,쿠팡,51000,3400,40,490008,94,0.13853529
2020-03-18,search.shopping.naver.com,F012050,(긴급수량확보) KF94 황사 마스크 클립형 대형 5매입 - 위메프,위메프,19900,3980,33,490015,94,0.138573422
2020-02-10,search.shopping.naver.com,F012090,엘지생활건강 테라브레스 미세먼지 마스크 KF94 소형1개,11번가,3480,,48,490008,94,0.138647562
2020-03-20,search.shopping.naver.com,F012050,(국내 당일 발송) (화이트) KF94 마스크 대형 (5매) - G마켓,G마켓,25020,5004,68,490015,94,0.138835515
2020-04-05,search.shopping.naver.com,F012050,웰클린 황사마스크 KF94 백색 중형 5매입 1개 - 건강케어,건강케어,17500,3500,39,490008,94,0.138847004
2020-05-14,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스크 - 스토어워치,스토어워치,3840,3840,5,490008,94,0.138866821
2020-03-26,search.shopping.naver.com,F012050,국산 kf80 대형 마스크 / 우한코로나 (1인 10개제한) - G마켓,G마켓,3960,3960,62,490013,80,0.139082556
2020-02-28,search.shopping.naver.com,F012091,일동 푸른숲 보령 5why 중외 좋은숨 동아 더스논 KF94 미세먼지 황사마스크 KF99 KF80 어린이 - 오렌지팜,오렌지팜,4000,,1,490003,94,0.13922276
2020-04-26,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 늘푸른마스크 - G마켓,G마켓,4660,4660,27,490008,94,0.139233078
2020-05-23,search.shopping.naver.com,F012050,KF94마스크 대형(30매입) 식약처허가 합리적인 마스크 - 펜사랑,펜사랑,68500,2283.333333,33,490015,94,0.139237438
2020-05-22,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 늘푸른마스크 - 11번가,11번가,4120,4120,39,490008,94,0.139277957
2020-05-16,search.shopping.naver.com,F012050,KF94 크린웰 황사마스크 1개 - 이보소,이보소,4080,4080,32,490008,94,0.139369364
2020-04-20,search.shopping.naver.com,F012050,소확행몰 맑은하늘 대형 황사 마스크 KF80 - 5개 (마스크재고 보유) - 소확행 몰,소확행 몰,15000,3000,21,490013,80,0.139407189
2020-05-28,search.shopping.naver.com,F012050,KF80 마스크 대형 화이트 국내생산 식약처 허가 - 꿀벌777,꿀벌777,1780,1780,62,490013,80,0.139417358
2020-03-31,search.shopping.naver.com,F012050,"▶ KF94 대형 마스크 1개 (5매) x 5개 (총25매입), 바이러스, 황사, 미세먼지 - 동백꽃상회",동백꽃상회,82500,3300,32,490008,94,0.13945886
2020-02-28,search.shopping.naver.com,F012091,하이가드 방역마스크 KF94 중형 연분홍 1개 - 쿠팡,쿠팡,3000,,29,490008,94,0.139469283
2020-03-04,search.shopping.naver.com,F012050,[더샵스토어] 인기 프리미엄 크린 작은먼지 dust마스크 KF80 대형 1개입 - 위메프,위메프,7810,,22,490013,80,0.139491319
2020-04-29,search.shopping.naver.com,F012050,국산 애니케어 KF80 KF94 마스크 대형 10매 웰킵스몰 유한킴벌리 공적마스크 - 비타마니아,비타마니아,30800,3080,48,490015,94,0.139502693
2020-04-23,search.shopping.naver.com,F012050,(당일출고) 웰킵스 초소형 마스크 소형 중형 대형 KF94 KF80 마스크재고 코로나예방 - 해피원스토어,해피원스토어,2900,2900,10,490009,80,0.13950525
2020-04-25,search.shopping.naver.com,F012050,늘푸른 황사마스크 KF80 중형 화이트 2매 - 썸타는언니,썸타는언니,7000,3500,53,490013,80,0.139524286
2020-02-11,search.shopping.naver.com,F012091,1회용마스크 황사미세먼지 차단 KF94 방역마스크 1개당금액임 최소 20매씩 구매가능 - 진스컴퍼니골프용품,진스컴퍼니골프용품,3800,,41,490008,94,0.139577433
2020-04-29,search.shopping.naver.com,F012050,[아텍스] 하이가드 방역마스크 KF94 대형 1개(5매입) - 11번가,11번가,16020,3204,47,490008,94,0.139629423
2020-04-08,search.shopping.naver.com,F012050,국산 KF94마스크 대형 일회용마스크 약국마스크 5매 - 인터파크,인터파크,21920,4384,74,490015,94,0.139643342
2020-04-26,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - 옥션,옥션,4930,4930,25,490008,94,0.139644221
2020-04-11,search.shopping.naver.com,F012050,KF94 웰클린 미세먼지 황사방역마스크 (대형) 1개5매입 당일배송 - 슈퍼알맹이,슈퍼알맹이,15500,3100,33,490008,94,0.139666108
2020-04-08,search.shopping.naver.com,F012050,공룡메카드멸균마스크 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,3500,3500,28,490008,94,0.13967529
2020-05-10,search.shopping.naver.com,F012050,숨쉬고 편안한숨 마스크 kf80 방역 미세먼지 (5개) - 아늑홈,아늑홈,12500,2500,53,490013,80,0.139736367
2020-04-15,search.shopping.naver.com,F012050,미니키티국내산 황사 방역용 미세먼지 마스크 KF94 대형 1개 (브랜드랜덤) - 캐릭터용품쇼핑몰스토리마켓,캐릭터용품쇼핑몰스토리마켓,2500,2500,32,490008,94,0.139794721
2020-05-22,search.shopping.naver.com,F012050,엠플러스 MPLUS KF80 마스크/ 황사방역 마스크 /미세먼지 마스크 - 에스에스 유통,에스에스 유통,1850,1850,46,490013,80,0.139841972
2020-05-17,search.shopping.naver.com,F012050,휴안청플러스 국내생산 KF94 마스크 1매 식약처인증 미세먼지 황사 방역마스크 - 패션플러스,패션플러스,1850,1850,1,490015,94,0.13986586
2020-05-25,search.shopping.naver.com,F012050,웰킵스 4중필터 스마트 소형 대형 KF94 마스크 미세먼지 차단 일회용마스크 개별포장 - 11번가,11번가,2430,2430,74,490015,94,0.139868892
2020-05-18,search.shopping.naver.com,F012050,랜덤배송 KF94 대형 마스크 1개(5매)x3개 (총 15매) - 쿠팡,쿠팡,41800,2786.666667,30,490008,94,0.139906828
2020-04-12,search.shopping.naver.com,F012050,국내제조 KF80 황사마스크 대형 개별포장 - 컨테이젼,컨테이젼,3200,3200,50,490013,80,0.139959762
